cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,isosmiles,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
157020942,"N-[5-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-(trideuteriomethylsulfamoyl)pyridazin-3-yl]cyclopropanecarboxamide",NULL,461.500,C19H22N8O4S,161.000,761.000,0.900,32,3,10,8,"InChI=1S/C19H22N8O4S/c1-20-32(29,30)19-14(9-15(24-25-19)23-18(28)11-7-8-11)22-13-6-4-5-12(16(13)31-3)17-21-10-27(2)26-17/h4-6,9-11,20H,7-8H2,1-3H3,(H2,22,23,24,28)/i1D3",[2H]C([2H])([2H])NS(=O)(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC(=O)C4CC4,QOWOFMCYMZVFMI-FIBGUPNXSA-N,"N-[5-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-(trideuteriomethylsulfamoyl)pyridazin-3-yl]cyclopropanecarboxamide",NULL,Patents,1,NULL,20211130,PATENTSCOPE (WIPO),Governmental Organizations,NULL
157020941,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-[(1-methylcyclopropanecarbonyl)amino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,439.500,C21H24N8O3,136.000,690.000,1.600,32,3,8,7,"InChI=1S/C21H24N8O3/c1-21(8-9-21)20(31)25-15-10-14(16(27-26-15)19(30)22-2)24-13-7-5-6-12(17(13)32-4)18-23-11-29(3)28-18/h5-7,10-11H,8-9H2,1-4H3,(H,22,30)(H2,24,25,26,31)/i2D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC(=O)C4(CC4)C,UTTFRYGKONMSHN-BMSJAHLVSA-N,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-[(1-methylcyclopropanecarbonyl)amino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20211130,PATENTSCOPE (WIPO),Governmental Organizations,NULL
157020939,"6-[[(1R)-2,2-dimethylcyclopropanecarbonyl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,453.500,C22H26N8O3,136.000,722.000,2.100,33,3,8,7,"InChI=1S/C22H26N8O3/c1-22(2)10-13(22)20(31)26-16-9-15(17(28-27-16)21(32)23-3)25-14-8-6-7-12(18(14)33-5)19-24-11-30(4)29-19/h6-9,11,13H,10H2,1-5H3,(H,23,32)(H2,25,26,27,31)/t13-/m0/s1/i3D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC(=O)[C@@H]4CC4(C)C,YPGXELFSGOTYBY-LPCKOZKESA-N,"6-[[(1R)-2,2-dimethylcyclopropanecarbonyl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20211130,PATENTSCOPE (WIPO),Governmental Organizations,NULL
157020938,"6-(cyclopropanecarbonylamino)-5-fluoro-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,443.400,C20H21FN8O3,136.000,683.000,1.300,32,3,9,7,"InChI=1S/C20H21FN8O3/c1-22-20(31)15-14(13(21)18(27-26-15)25-19(30)10-7-8-10)24-12-6-4-5-11(16(12)32-3)17-23-9-29(2)28-17/h4-6,9-10H,7-8H2,1-3H3,(H,22,31)(H2,24,25,27,30)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C(=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)F)NC(=O)C4CC4,IXFOORZDMAGHTM-FIBGUPNXSA-N,"6-(cyclopropanecarbonylamino)-5-fluoro-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20211130,PATENTSCOPE (WIPO),Governmental Organizations,NULL
157020937,"6-(cyclopropanecarbonylamino)-4-[4-fluoro-2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,443.400,C20H21FN8O3,136.000,683.000,1.300,32,3,9,7,"InChI=1S/C20H21FN8O3/c1-22-20(31)16-13(8-14(26-27-16)25-19(30)10-4-5-10)24-12-7-6-11(21)15(17(12)32-3)18-23-9-29(2)28-18/h6-10H,4-5H2,1-3H3,(H,22,31)(H2,24,25,26,30)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=C(C(=C(C=C2)F)C3=NN(C=N3)C)OC)NC(=O)C4CC4,YTFCGYYTSZKGKW-FIBGUPNXSA-N,"6-(cyclopropanecarbonylamino)-4-[4-fluoro-2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20211130,PATENTSCOPE (WIPO),Governmental Organizations,NULL
156901983,6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-[2-[2-(2-methoxyethylamino)-2-oxoethyl]triazol-4-yl]anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,526.600,C24H29N9O5,174.000,816.000,0.800,38,4,10,12,"InChI=1S/C24H29N9O5/c1-25-24(36)21-17(11-19(30-31-21)29-23(35)14-7-8-14)28-16-6-4-5-15(22(16)38-3)18-12-27-33(32-18)13-20(34)26-9-10-37-2/h4-6,11-12,14H,7-10,13H2,1-3H3,(H,25,36)(H,26,34)(H2,28,29,30,35)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(N=C3)CC(=O)NCCOC)NC(=O)C4CC4,LMGUNCUQAUVCFY-FIBGUPNXSA-N,6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-[2-[2-(2-methoxyethylamino)-2-oxoethyl]triazol-4-yl]anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,Patents,1,NULL,20211110,PATENTSCOPE (WIPO),Governmental Organizations,NULL
156901982,Ethyl 2-[4-[3-[[6-(cyclopropanecarbonylamino)-3-(trideuteriomethylcarbamoyl)pyridazin-4-yl]amino]-2-methoxyphenyl]triazol-2-yl]acetate,NULL,497.500,C23H26N8O5,162.000,784.000,1.900,36,3,10,11,"InChI=1S/C23H26N8O5/c1-4-36-19(32)12-31-25-11-17(30-31)14-6-5-7-15(21(14)35-3)26-16-10-18(27-22(33)13-8-9-13)28-29-20(16)23(34)24-2/h5-7,10-11,13H,4,8-9,12H2,1-3H3,(H,24,34)(H2,26,27,28,33)/i2D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(N=C3)CC(=O)OCC)NC(=O)C4CC4,IFHTTYPLZLSXBD-BMSJAHLVSA-N,ethyl 2-[4-[3-[[6-(cyclopropanecarbonylamino)-3-(trideuteriomethylcarbamoyl)pyridazin-4-yl]amino]-2-methoxyphenyl]triazol-2-yl]acetate,NULL,Patents,1,NULL,20211110,PATENTSCOPE (WIPO),Governmental Organizations,NULL
156901979,4-[3-[1-(2-acetamidoethyl)pyrazol-4-yl]-2-methoxyanilino]-6-(cyclopropanecarbonylamino)-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,495.500,C24H28N8O4,152.000,781.000,0.700,36,4,8,10,"InChI=1S/C24H28N8O4/c1-14(33)26-9-10-32-13-16(12-27-32)17-5-4-6-18(22(17)36-3)28-19-11-20(29-23(34)15-7-8-15)30-31-21(19)24(35)25-2/h4-6,11-13,15H,7-10H2,1-3H3,(H,25,35)(H,26,33)(H2,28,29,30,34)/i2D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=CN(N=C3)CCNC(=O)C)NC(=O)C4CC4,NUNWHDFWVZSDDL-BMSJAHLVSA-N,4-[3-[1-(2-acetamidoethyl)pyrazol-4-yl]-2-methoxyanilino]-6-(cyclopropanecarbonylamino)-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,Patents,1,NULL,20211110,PATENTSCOPE (WIPO),Governmental Organizations,NULL
156901978,6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-[1-(2-morpholin-4-ylethyl)triazol-4-yl]anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,524.600,C25H31N9O4,148.000,797.000,0.500,38,3,10,10,"InChI=1S/C25H31N9O4/c1-26-25(36)22-19(14-21(30-31-22)28-24(35)16-6-7-16)27-18-5-3-4-17(23(18)37-2)20-15-34(32-29-20)9-8-33-10-12-38-13-11-33/h3-5,14-16H,6-13H2,1-2H3,(H,26,36)(H2,27,28,30,35)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=CN(N=N3)CCN4CCOCC4)NC(=O)C5CC5,KWSRZMQMFIVFGL-FIBGUPNXSA-N,6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-[1-(2-morpholin-4-ylethyl)triazol-4-yl]anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,Patents,1,NULL,20211110,PATENTSCOPE (WIPO),Governmental Organizations,NULL
156880866,"6-[(2,6-dimethylpyrimidin-4-yl)amino]-4-[(2-methoxy-3-methylbenzoyl)amino]-N-methylpyridazine-3-carboxamide",NULL,421.500,C21H23N7O3,131.000,622.000,2.500,31,3,8,6,"InChI=1S/C21H23N7O3/c1-11-7-6-8-14(19(11)31-5)20(29)25-15-10-17(27-28-18(15)21(30)22-4)26-16-9-12(2)23-13(3)24-16/h6-10H,1-5H3,(H,22,30)(H2,23,24,25,26,27,29)",CC1=C(C(=CC=C1)C(=O)NC2=CC(=NN=C2C(=O)NC)NC3=NC(=NC(=C3)C)C)OC,NPDHKJRWQAXBGV-UHFFFAOYSA-N,"6-[(2,6-dimethylpyrimidin-4-yl)amino]-4-[(2-methoxy-3-methylbenzoyl)amino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20211110,PATENTSCOPE (WIPO),Governmental Organizations,NULL
156788344,"6-(ethylcarbamoylamino)-4-[2-methoxy-3-(5-methyl-1,2,4-oxadiazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,429.400,C19H22N8O4,156.000,612.000,1.500,31,4,9,7,"InChI=1S/C19H22N8O4/c1-5-21-19(29)24-14-9-13(15(26-25-14)18(28)20-3)23-12-8-6-7-11(16(12)30-4)17-22-10(2)31-27-17/h6-9H,5H2,1-4H3,(H,20,28)(H3,21,23,24,25,29)/i3D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NOC(=N3)C)NC(=O)NCC,WJSSQPRCESJEEN-HPRDVNIFSA-N,"6-(ethylcarbamoylamino)-4-[2-methoxy-3-(5-methyl-1,2,4-oxadiazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20211110,PATENTSCOPE (WIPO),Governmental Organizations,NULL
156788342,"6-chloro-N-[(2,4-dimethoxyphenyl)methyl]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridazine-3-carboxamide",NULL,509.900,C24H24ClN7O4,125.000,709.000,3.700,36,2,9,9,"InChI=1S/C24H24ClN7O4/c1-32-13-27-23(31-32)16-6-5-7-17(22(16)36-4)28-18-11-20(25)29-30-21(18)24(33)26-12-14-8-9-15(34-2)10-19(14)35-3/h5-11,13H,12H2,1-4H3,(H,26,33)(H,28,29)",CN1C=NC(=N1)C2=C(C(=CC=C2)NC3=CC(=NN=C3C(=O)NCC4=C(C=C(C=C4)OC)OC)Cl)OC,LJTCLISMRVCVPG-UHFFFAOYSA-N,"6-chloro-N-[(2,4-dimethoxyphenyl)methyl]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridazine-3-carboxamide",NULL,Patents,1,NULL,20211110,PATENTSCOPE (WIPO),Governmental Organizations,NULL
156782259,4-[2-methoxy-3-(2-methyltriazol-4-yl)anilino]-6-[(6-methoxypyridazin-3-yl)amino]-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,465.500,C21H22N10O3,154.000,660.000,1.900,34,3,11,8,"InChI=1S/C21H22N10O3/c1-22-21(32)19-14(10-17(27-29-19)25-16-8-9-18(33-3)28-26-16)24-13-7-5-6-12(20(13)34-4)15-11-23-31(2)30-15/h5-11H,1-4H3,(H,22,32)(H2,24,25,26,27)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(N=C3)C)NC4=NN=C(C=C4)OC,DRPHQKRQQFAPCK-FIBGUPNXSA-N,4-[2-methoxy-3-(2-methyltriazol-4-yl)anilino]-6-[(6-methoxypyridazin-3-yl)amino]-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,Patents,1,NULL,20211110,PATENTSCOPE (WIPO),Governmental Organizations,NULL
156779156,"Tert-butyl 4-[4-[[5-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-(methylcarbamoyl)-1,2,4-triazin-3-yl]amino]pyrazol-1-yl]piperidine-1-carboxylate",NULL,604.700,C28H36N12O4,179.000,963.000,2.500,44,3,12,10,"InChI=1S/C28H36N12O4/c1-28(2,3)44-27(42)39-12-10-18(11-13-39)40-15-17(14-31-40)32-26-34-24(21(35-36-26)25(41)29-4)33-20-9-7-8-19(22(20)43-6)23-30-16-38(5)37-23/h7-9,14-16,18H,10-13H2,1-6H3,(H,29,41)(H2,32,33,34,36)",CC(C)(C)OC(=O)N1CCC(CC1)N2C=C(C=N2)NC3=NC(=C(N=N3)C(=O)NC)NC4=CC=CC(=C4OC)C5=NN(C=N5)C,XUYBBEMKTWNHRN-UHFFFAOYSA-N,"tert-butyl 4-[4-[[5-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-(methylcarbamoyl)-1,2,4-triazin-3-yl]amino]pyrazol-1-yl]piperidine-1-carboxylate",NULL,Patents,1,NULL,20211110,PATENTSCOPE (WIPO),Governmental Organizations,NULL
156157346,"6-chloro-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-oxopyridazine-3-carboxamide",SCHEMBL23096161,373.750,C15H12ClN7O3,124.000,514.000,2.200,26,1,8,5,"InChI=1S/C15H12ClN7O3/c1-23-7-17-14(21-23)8-4-3-5-9(13(8)26-2)18-10-6-11(16)19-20-12(10)15(24)22-25/h3-7H,1-2H3,(H,18,19)",CN1C=NC(=N1)C2=C(C(=CC=C2)NC3=CC(=NN=C3C(=O)N=O)Cl)OC,JJPDNQHDVNBEHY-UHFFFAOYSA-N,"6-chloro-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-oxopyridazine-3-carboxamide",NULL,Patents,1,NULL,20210821,SureChEMBL,Curation Efforts|Research and Development,NULL
156024957,6-[(cyclopropanecarbonyl)amino]-4-({3-[6-(dimethylcarbamoyl)pyridazin-3-yl]-2-methoxyphenyl}amino)-N-methylpyridazine-3-carboxamide,6-[(cyclopropanecarbonyl)amino]-4-({3-[6-(dimethylcarbamoyl)pyridazin-3-yl]-2-methoxyphenyl}amino)-N-methylpyridazine-3-carboxamide|CHEMBL4803775|VZG,490.500,C24H26N8O4,151.000,794.000,0.900,36,3,9,8,"InChI=1S/C24H26N8O4/c1-25-23(34)20-18(12-19(30-31-20)27-22(33)13-8-9-13)26-16-7-5-6-14(21(16)36-4)15-10-11-17(29-28-15)24(35)32(2)3/h5-7,10-13H,8-9H2,1-4H3,(H,25,34)(H2,26,27,30,33)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN=C(C=C3)C(=O)N(C)C)NC(=O)C4CC4,YRGAWFHWYYVABX-UHFFFAOYSA-N,6-(cyclopropanecarbonylamino)-4-[3-[6-(dimethylcarbamoyl)pyridazin-3-yl]-2-methoxyanilino]-N-methylpyridazine-3-carboxamide,NULL,Biomolecular Interactions and Pathways,1,NULL,20210806,ChEMBL|NCBI Structure|Protein Data Bank in Europe (PDBe),Curation Efforts|Governmental Organizations|Research and Development,NULL
155789393,"6-[(2,6-dimethylpyrimidin-4-yl)amino]-N-ethyl-4-[[3-methoxy-4-(1-methyl-1,2,4-triazol-3-yl)pyridin-2-yl]amino]pyridazine-3-carboxamide",SCHEMBL22945385,475.500,C22H25N11O2,158.000,688.000,2.200,35,3,11,8,"InChI=1S/C22H25N11O2/c1-6-23-22(34)18-15(10-17(30-31-18)29-16-9-12(2)26-13(3)27-16)28-21-19(35-5)14(7-8-24-21)20-25-11-33(4)32-20/h7-11H,6H2,1-5H3,(H,23,34)(H2,24,26,27,28,29,30)",CCNC(=O)C1=NN=C(C=C1NC2=NC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC(=NC(=C4)C)C,FAHJCIHUKVDXEY-UHFFFAOYSA-N,"6-[(2,6-dimethylpyrimidin-4-yl)amino]-N-ethyl-4-[[3-methoxy-4-(1-methyl-1,2,4-triazol-3-yl)pyridin-2-yl]amino]pyridazine-3-carboxamide",NULL,Patents,1,NULL,20210222,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
155692069,"(11R)-4-methoxy-11-methyl-18-(methylamino)-2,9,12,16,20,21-hexazatetracyclo[12.5.2.13,7.017,21]docosa-1(20),3,5,7(22),14,16,18-heptaen-13-one",NULL,381.400,C19H23N7O2,105.000,550.000,1.300,28,4,7,2,"InChI=1S/C19H23N7O2/c1-11-8-21-9-12-4-5-16(28-3)13(6-12)24-17-7-14(20-2)18-22-10-15(19(27)23-11)26(18)25-17/h4-7,10-11,20-21H,8-9H2,1-3H3,(H,23,27)(H,24,25)/t11-/m1/s1",C[C@@H]1CNCC2=CC(=C(C=C2)OC)NC3=NN4C(=CN=C4C(=C3)NC)C(=O)N1,FCCWEZATTFWONA-LLVKDONJSA-N,"(11R)-4-methoxy-11-methyl-18-(methylamino)-2,9,12,16,20,21-hexazatetracyclo[12.5.2.13,7.017,21]docosa-1(20),3,5,7(22),14,16,18-heptaen-13-one",NULL,Patents,1,NULL,20210221,PATENTSCOPE (WIPO),Governmental Organizations,NULL
155639623,"4-methoxy-5-(1-methyl-1,2,4-triazol-3-yl)-N-(trideuteriomethyl)-9,12,15-trioxa-2,17,18-triazatricyclo[14.3.1.03,8]icosa-1(20),3(8),4,6,16,18-hexaene-19-carboxamide",NULL,444.500,C20H23N7O5,135.000,617.000,0.600,32,2,10,3,"InChI=1S/C20H23N7O5/c1-21-20(28)16-13-10-15(24-25-16)32-9-7-30-6-8-31-14-5-4-12(18(29-3)17(14)23-13)19-22-11-27(2)26-19/h4-5,10-11,23H,6-9H2,1-3H3,(H,21,28)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C2C=C1NC3=C(C=CC(=C3OC)C4=NN(C=N4)C)OCCOCCO2,ASTPTLUYGHJVHN-FIBGUPNXSA-N,"4-methoxy-5-(1-methyl-1,2,4-triazol-3-yl)-N-(trideuteriomethyl)-9,12,15-trioxa-2,17,18-triazatricyclo[14.3.1.03,8]icosa-1(20),3(8),4,6,16,18-hexaene-19-carboxamide",NULL,Patents,1,NULL,20210221,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
155639620,"6-[(3-hydroxyazetidine-1-carbonyl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,456.500,C20H23N9O4,159.000,694.000,-0.100,33,4,9,6,"InChI=1S/C20H23N9O4/c1-21-19(31)16-14(7-15(25-26-16)24-20(32)29-8-11(30)9-29)23-13-6-4-5-12(17(13)33-3)18-22-10-28(2)27-18/h4-7,10-11,30H,8-9H2,1-3H3,(H,21,31)(H2,23,24,25,32)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC(=O)N4CC(C4)O,QXAWXARTEOQXJB-FIBGUPNXSA-N,"6-[(3-hydroxyazetidine-1-carbonyl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20210221,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
155639618,"6-[3-(1,1,1,3,3,3-hexadeuteriopropan-2-yl)-2-oxoimidazolidin-1-yl]-4-[2-methoxy-3-[1-(trideuteriomethyl)-1,2,4-triazol-3-yl]anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,477.600,C22H27N9O3,130.000,726.000,1.500,34,2,8,7,"InChI=1S/C22H27N9O3/c1-13(2)30-9-10-31(22(30)33)17-11-16(18(27-26-17)21(32)23-3)25-15-8-6-7-14(19(15)34-5)20-24-12-29(4)28-20/h6-8,11-13H,9-10H2,1-5H3,(H,23,32)(H,25,26)/i1D3,2D3,3D3,4D3",[2H]C([2H])([2H])C(C([2H])([2H])[2H])N1CCN(C1=O)C2=NN=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C([2H])([2H])[2H])C(=O)NC([2H])([2H])[2H],PJWMIBSFTBGOOJ-MGKWXGLJSA-N,"6-[3-(1,1,1,3,3,3-hexadeuteriopropan-2-yl)-2-oxoimidazolidin-1-yl]-4-[2-methoxy-3-[1-(trideuteriomethyl)-1,2,4-triazol-3-yl]anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20210221,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
155639616,"4-methoxy-5-(1-methyl-1,2,4-triazol-3-yl)-N-(trideuteriomethyl)-9-oxa-2,14,16,17-tetrazatricyclo[13.3.1.03,8]nonadeca-1(19),3(8),4,6,15,17-hexaene-18-carboxamide",NULL,427.500,C20H24N8O3,128.000,599.000,1.500,31,3,9,3,"InChI=1S/C20H24N8O3/c1-21-20(29)16-13-10-15(25-26-16)22-8-4-5-9-31-14-7-6-12(18(30-3)17(14)24-13)19-23-11-28(2)27-19/h6-7,10-11,24H,4-5,8-9H2,1-3H3,(H,21,29)(H,22,25)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C2C=C1NC3=C(C=CC(=C3OC)C4=NN(C=N4)C)OCCCCN2,UPFMWIFOFSSYAF-FIBGUPNXSA-N,"4-methoxy-5-(1-methyl-1,2,4-triazol-3-yl)-N-(trideuteriomethyl)-9-oxa-2,14,16,17-tetrazatricyclo[13.3.1.03,8]nonadeca-1(19),3(8),4,6,15,17-hexaene-18-carboxamide",NULL,Patents,1,NULL,20210221,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
155639613,"6-[3-(1,1,1,3,3,3-hexadeuteriopropan-2-yl)-2-oxoimidazolidin-1-yl]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,474.600,C22H27N9O3,130.000,726.000,1.500,34,2,8,7,"InChI=1S/C22H27N9O3/c1-13(2)30-9-10-31(22(30)33)17-11-16(18(27-26-17)21(32)23-3)25-15-8-6-7-14(19(15)34-5)20-24-12-29(4)28-20/h6-8,11-13H,9-10H2,1-5H3,(H,23,32)(H,25,26)/i1D3,2D3,3D3",[2H]C([2H])([2H])C(C([2H])([2H])[2H])N1CCN(C1=O)C2=NN=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C)C(=O)NC([2H])([2H])[2H],PJWMIBSFTBGOOJ-GQALSZNTSA-N,"6-[3-(1,1,1,3,3,3-hexadeuteriopropan-2-yl)-2-oxoimidazolidin-1-yl]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20210221,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
155639612,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-(2-oxoazetidin-1-yl)-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,411.400,C19H20N8O3,127.000,637.000,0.700,30,2,8,6,"InChI=1S/C19H20N8O3/c1-20-19(29)16-13(9-14(23-24-16)27-8-7-15(27)28)22-12-6-4-5-11(17(12)30-3)18-21-10-26(2)25-18/h4-6,9-10H,7-8H2,1-3H3,(H,20,29)(H,22,23)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)N4CCC4=O,YTRNKGWFGLVMEN-FIBGUPNXSA-N,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-(2-oxoazetidin-1-yl)-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20210221,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
155639605,"4-methoxy-5-(1-methyl-1,2,4-triazol-3-yl)-N-(trideuteriomethyl)-9,14-dioxa-2,16,17-triazatricyclo[13.3.1.03,8]nonadeca-1(19),3(8),4,6,15,17-hexaene-18-carboxamide",NULL,428.500,C20H23N7O4,125.000,600.000,1.500,31,2,9,3,"InChI=1S/C20H23N7O4/c1-21-20(28)16-13-10-15(24-25-16)31-9-5-4-8-30-14-7-6-12(18(29-3)17(14)23-13)19-22-11-27(2)26-19/h6-7,10-11,23H,4-5,8-9H2,1-3H3,(H,21,28)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C2C=C1NC3=C(C=CC(=C3OC)C4=NN(C=N4)C)OCCCCO2,UHMOWZZPDZGOMR-FIBGUPNXSA-N,"4-methoxy-5-(1-methyl-1,2,4-triazol-3-yl)-N-(trideuteriomethyl)-9,14-dioxa-2,16,17-triazatricyclo[13.3.1.03,8]nonadeca-1(19),3(8),4,6,15,17-hexaene-18-carboxamide",NULL,Patents,1,NULL,20210221,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
155639603,"6-[(3-methoxyazetidine-1-carbonyl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,470.500,C21H25N9O4,148.000,710.000,0.500,34,3,9,7,"InChI=1S/C21H25N9O4/c1-22-20(31)17-15(8-16(26-27-17)25-21(32)30-9-12(10-30)33-3)24-14-7-5-6-13(18(14)34-4)19-23-11-29(2)28-19/h5-8,11-12H,9-10H2,1-4H3,(H,22,31)(H2,24,25,26,32)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC(=O)N4CC(C4)OC,LDIHBPMCPJHSSG-FIBGUPNXSA-N,"6-[(3-methoxyazetidine-1-carbonyl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20210221,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
